,UniqueID,Date,Species,Breed,Age,Gender,Altered,Borough,Zipcode
9361,9361,January 19 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10312
9362,9362,January 17 2015,DOG,American Pitbull Terrier,10,M,FALSE,Staten Island,10304
9363,9363,January 20 2015,DOG,American Pitbull Terrier,1,M,FALSE,Staten Island,10310
9364,9364,January 23 2015,DOG,Pug,NA,U,FALSE,Staten Island,NA
9365,9365,January 24 2015,DOG,American Staffordshire Terrier,NA,M,FALSE,Staten Island,10303
9366,9366,January 24 2015,DOG,Labrador Retriever,1,M,TRUE,Staten Island,NA
9367,9367,January 26 2015,DOG,Rottweiler,2,F,FALSE,Staten Island,10301
9368,9368,January 26 2015,DOG,Na,NA,M,TRUE,Staten Island,10310
9369,9369,January 27 2015,DOG,Shih Tzu,NA,U,FALSE,Staten Island,10303
9370,9370,January 31 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9371,9371,February 02 2015,DOG,American Pitbull Terrier,6,M,FALSE,Staten Island,10302
9372,9372,February 02 2015,DOG,Shih Tzu,5,M,FALSE,Staten Island,NA
9373,9373,January 31 2015,DOG,Rottweiler,6,F,TRUE,Staten Island,NA
9374,9374,February 03 2015,DOG,German Shepherd,6,M,TRUE,Staten Island,10302
9375,9375,February 05 2015,DOG,Doberman Pinscher,NA,U,FALSE,Staten Island,10301
9376,9376,January 31 2015,DOG,Maltese Mix,3,M,TRUE,Staten Island,10309
9377,9377,February 01 2015,DOG,Na,NA,U,FALSE,Staten Island,10309
9378,9378,February 05 2015,DOG,Doberman Pinscher,NA,U,FALSE,Staten Island,10301
9379,9379,February 02 2015,DOG,Mix Lab,NA,M,FALSE,Staten Island,10312
9380,9380,February 12 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10312
9381,9381,February 14 2015,DOG,NA,NA,U,FALSE,Staten Island,10314
9382,9382,February 16 2015,DOG,Labrador Retriever,NA,U,FALSE,Staten Island,10314
9383,9383,February 17 2015,DOG,Jack Russell Terrier,6,M,TRUE,Staten Island,10308
9384,9384,February 18 2015,DOG,American Pitbull Terrier,1,M,FALSE,Staten Island,10305
9385,9385,February 10 2015,DOG,American Pitbull Terrier,1,M,FALSE,Staten Island,10303
9386,9386,February 18 2015,DOG,Jack Russell Terrier,8,M,FALSE,Staten Island,10306
9387,9387,February 19 2015,DOG,American Pitbull Terrier,2,M,FALSE,Staten Island,10301
9388,9388,February 18 2015,DOG,NA,NA,U,FALSE,Staten Island,10304
9389,9389,February 21 2015,DOG,Shih Tzu,NA,U,FALSE,Staten Island,10312
9390,9390,February 17 2015,DOG,German Shepherd,3,M,TRUE,Staten Island,10312
9391,9391,February 22 2015,DOG,Na,NA,U,FALSE,Staten Island,10303
9392,9392,February 19 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9393,9393,February 28 2015,DOG,Welsh Corgi, Pembroke,9,M,FALSE,Staten Island,10314
9394,9394,March 02 2015,DOG,Bulldog,1,M,FALSE,Staten Island,10305
9395,9395,March 03 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10301
9396,9396,March 03 2015,DOG,Poodle,7,F,TRUE,Staten Island,10310
9397,9397,March 05 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10302
9398,9398,March 03 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9399,9399,March 07 2015,DOG,Cocker Spaniel,8,M,FALSE,Staten Island,10306
9400,9400,March 08 2015,DOG,Lab Mix,2,M,TRUE,Staten Island,10314
9401,9401,March 09 2015,DOG,German Shepherd,NA,U,FALSE,Staten Island,NA
9402,9402,March 09 2015,DOG,NA,NA,U,FALSE,Staten Island,10306
9403,9403,March 10 2015,DOG,Cane Corso,NA,F,FALSE,Staten Island,10314
9404,9404,March 12 2015,DOG,German Shepherd,1,M,TRUE,Staten Island,NA
9405,9405,March 13 2015,DOG,Cocker Spaniel,NA,U,FALSE,Staten Island,10314
9406,9406,March 14 2015,DOG,American Pitbull Terrier Mix,8,F,TRUE,Staten Island,10306
9407,9407,March 17 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10301
9408,9408,March 18 2015,DOG,Chihuahua,4,M,FALSE,Staten Island,10314
9409,9409,March 16 2015,DOG,Labrador Retriever,NA,U,FALSE,Staten Island,10314
9410,9410,March 16 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10301
9411,9411,March 19 2015,DOG,American Pitbull Terrier,NA,F,FALSE,Staten Island,10303
9412,9412,March 23 2015,DOG,NA,NA,U,FALSE,Staten Island,10314
9413,9413,March 22 2015,DOG,Bull Mastiff,8,M,TRUE,Staten Island,10310
9414,9414,March 25 2015,DOG,Toy Yorkie,4,M,TRUE,Staten Island,10310
9415,9415,March 25 2015,DOG,American Bull,1,F,FALSE,Staten Island,10301
9416,9416,March 31 2015,DOG,Labrador Retriever,4,M,FALSE,Staten Island,10304
9417,9417,April 02 2015,DOG,Brussels Griffon,1,F,FALSE,Staten Island,NA
9418,9418,April 02 2015,DOG,Shiba Inu,6,M,TRUE,Staten Island,10312
9419,9419,April 05 2015,DOG,Shepherd Mix,3,M,FALSE,Staten Island,10309
9420,9420,April 04 2015,DOG,Labrador Retriever,1,F,TRUE,Staten Island,10308
9421,9421,April 04 2015,DOG,Maltese - Poodle X,3,M,FALSE,Staten Island,10308
9422,9422,April 04 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9423,9423,April 08 2015,DOG,Lab Mix,7,M,TRUE,Staten Island,10304
9424,9424,April 07 2015,DOG,Maltese,NA,U,FALSE,Staten Island,NA
9425,9425,April 10 2015,DOG,American Pitbull Terrier,NA,M,TRUE,Staten Island,10302
9426,9426,April 10 2015,DOG,Yorkshire Terrier,NA,U,FALSE,Staten Island,NA
9427,9427,April 11 2015,DOG,Maltese,13,M,TRUE,Staten Island,NA
9428,9428,April 10 2015,DOG,Akita,3,M,TRUE,Staten Island,NA
9429,9429,April 13 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9430,9430,April 12 2015,DOG,Na,NA,M,FALSE,Staten Island,10307
9431,9431,April 08 2015,DOG,Golden Retriever,7,F,TRUE,Staten Island,10309
9432,9432,April 06 2015,DOG,Shepard Mix,2,M,TRUE,Staten Island,10309
9433,9433,March 28 2015,DOG,Lhatese,NA,F,FALSE,Staten Island,10309
9434,9434,April 12 2015,DOG,Poodle,NA,U,FALSE,Staten Island,NA
9435,9435,March 29 2015,DOG,Doberman Pinscher,4,M,TRUE,Staten Island,NA
9436,9436,April 03 2015,DOG,Yorkshire Terrier,12,F,TRUE,Staten Island,10312
9437,9437,March 25 2015,DOG,Cocker Spaniel,15,M,TRUE,Staten Island,10312
9438,9438,April 19 2015,DOG,Na,0.333,F,FALSE,Staten Island,10302
9439,9439,April 21 2015,DOG,Bulldog,NA,U,FALSE,Staten Island,NA
9440,9440,April 17 2015,DOG,Labrador Retriever,12,M,FALSE,Staten Island,10312
9441,9441,April 18 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10314
9442,9442,April 18 2015,DOG,Cookapoo,8,M,TRUE,Staten Island,10308
9443,9443,April 19 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10310
9444,9444,April 19 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10310
9445,9445,April 20 2015,DOG,Yorkshire Terrier,NA,F,TRUE,Staten Island,10304
9446,9446,April 20 2015,DOG,Jsck Russel/Dalmation,8,F,TRUE,Staten Island,10314
9447,9447,April 22 2015,DOG,Beagle,NA,U,FALSE,Staten Island,NA
9448,9448,April 20 2015,DOG,Border Collie,7,M,FALSE,Staten Island,NA
9449,9449,April 24 2015,DOG,Wheaton Terrier,7,M,FALSE,Staten Island,10309
9450,9450,March 07 2015,DOG,Presa Canario,NA,U,FALSE,Staten Island,10306
9451,9451,April 27 2015,DOG,Shih Tzu,3,M,FALSE,Staten Island,10303
9452,9452,April 27 2015,DOG,American Pitbull Terrier,1.5,M,TRUE,Staten Island,10301
9453,9453,April 27 2015,DOG,American Staffordshire Terrier,2,M,TRUE,Staten Island,10302
9454,9454,April 29 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10304
9455,9455,April 02 2015,DOG,Jack Russell Terrier,NA,U,FALSE,Staten Island,NA
9456,9456,May 02 2015,DOG,Labrador Retriever,7,M,TRUE,Staten Island,NA
9457,9457,May 02 2015,DOG,Beagle,6,F,TRUE,Staten Island,10301
9458,9458,May 02 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9459,9459,April 22 2015,DOG,Pit Bull/Dogo Argentino,4,M,TRUE,Staten Island,10304
9460,9460,May 04 2015,DOG,American Pitbull Terrier,13,F,TRUE,Staten Island,10302
9461,9461,May 04 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9462,9462,May 05 2015,DOG,Yorkshire Terrier,3,F,FALSE,Staten Island,NA
9463,9463,May 05 2015,DOG,Boxer/Pit Bull,0.917,F,TRUE,Staten Island,10310
9464,9464,May 05 2015,DOG,Shih Tzu,NA,M,FALSE,Staten Island,10310
9465,9465,May 01 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9466,9466,May 05 2015,DOG,American Pitbull Terrier,3,M,TRUE,Staten Island,NA
9467,9467,May 06 2015,DOG,American Staffordshire Terrier,2,M,FALSE,Staten Island,NA
9468,9468,May 05 2015,DOG,American Pitbull Terrier,4,M,FALSE,Staten Island,10302
9469,9469,May 06 2015,DOG,American Pitbull Terrier Mix,NA,U,FALSE,Staten Island,10306
9470,9470,May 08 2015,DOG,Russell Terr,1,M,TRUE,Staten Island,10310
9471,9471,May 10 2015,DOG,Bull Terrier,NA,U,FALSE,Staten Island,NA
9472,9472,May 14 2015,DOG,French Bulldog,NA,U,FALSE,Staten Island,10309
9473,9473,May 10 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10301
9474,9474,May 14 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10312
9475,9475,May 07 2015,DOG,Golden Retriever,9,F,TRUE,Staten Island,10309
9476,9476,May 16 2015,DOG,Lab Mix,0.5,F,TRUE,Staten Island,10305
9477,9477,May 11 2015,DOG,American Pitbull Terrier,1,F,TRUE,Staten Island,10306
9478,9478,May 20 2015,DOG,Rottweiler,NA,U,FALSE,Staten Island,NA
9479,9479,May 20 2015,DOG,Retriever/Lab X,7,M,TRUE,Staten Island,10302
9480,9480,May 19 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9481,9481,May 07 2015,DOG,Shih Tzu,NA,U,FALSE,Staten Island,10305
9482,9482,May 25 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9483,9483,May 26 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9484,9484,May 25 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9485,9485,May 24 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9486,9486,May 23 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9487,9487,May 23 2015,DOG,Beagle,7,F,TRUE,Staten Island,10303
9488,9488,May 25 2015,DOG,Beagle,15,F,TRUE,Staten Island,NA
9489,9489,May 28 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9490,9490,May 28 2015,DOG,Shepherd,NA,U,FALSE,Staten Island,NA
9491,9491,May 26 2015,DOG,Havanese,6,M,TRUE,Staten Island,10309
9492,9492,May 16 2015,DOG,German Shepherd,NA,U,FALSE,Staten Island,10312
9493,9493,May 20 2015,DOG,Shih Tzu,1,M,TRUE,Staten Island,NA
9494,9494,May 24 2015,DOG,Na,NA,U,FALSE,Staten Island,10307
9495,9495,May 28 2015,DOG,Lab/Shepherd X,12,F,TRUE,Staten Island,10306
9496,9496,May 30 2015,DOG,Chihuahua,NA,U,FALSE,Staten Island,NA
9497,9497,May 23 2015,DOG,American Pitbull Terrier,4,F,FALSE,Staten Island,10312
9498,9498,May 30 2015,DOG,Rottweiler,NA,U,FALSE,Staten Island,NA
9499,9499,June 06 2015,DOG,American Pitbull Terrier,5,M,TRUE,Staten Island,10302
9500,9500,May 24 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10305
9501,9501,June 05 2015,DOG,American Pitbull Terrier,2,F,TRUE,Staten Island,10309
9502,9502,June 06 2015,DOG,English Bulldog,3,M,FALSE,Staten Island,10306
9503,9503,June 08 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10310
9504,9504,June 06 2015,DOG,American Pitbull Terrier Mix,1,F,TRUE,Staten Island,NA
9505,9505,June 09 2015,DOG,Mastiff,NA,U,FALSE,Staten Island,NA
9506,9506,June 10 2015,DOG,Cane Corso,1,M,TRUE,Staten Island,10306
9507,9507,June 08 2015,DOG,Maltese/Shih Tzu,1,F,TRUE,Staten Island,10307
9508,9508,June 10 2015,DOG,American Pitbull Terrier,3,F,FALSE,Staten Island,10310
9509,9509,June 06 2015,DOG,Na,5,F,TRUE,Staten Island,10309
9510,9510,June 06 2015,DOG,Cockapoo,NA,U,FALSE,Staten Island,NA
9511,9511,June 11 2015,DOG,Labrador Retriever,4,M,TRUE,Staten Island,10314
9512,9512,June 16 2015,DOG,NA,NA,U,FALSE,Staten Island,10306
9513,9513,June 14 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9514,9514,June 19 2015,DOG,Miniature Pinscher,5,M,TRUE,Staten Island,10310
9515,9515,June 21 2015,DOG,Mastiff/Labrador,12,M,TRUE,Staten Island,10312
9516,9516,June 24 2015,DOG,Lhasa Apso,8,M,TRUE,Staten Island,NA
9517,9517,June 23 2015,DOG,Beagle,4,M,TRUE,Staten Island,10314
9518,9518,June 23 2015,DOG,Miniature Pinscher,NA,U,FALSE,Staten Island,10301
9519,9519,June 25 2015,DOG,American Pitbull Terrier,2,M,FALSE,Staten Island,10310
9520,9520,June 17 2015,DOG,German Shepherd,NA,U,FALSE,Staten Island,NA
9521,9521,June 22 2015,DOG,Chihuahua,NA,U,FALSE,Staten Island,NA
9522,9522,June 27 2015,DOG,Chihuahua/Poodle/Maltese,12,M,TRUE,Staten Island,10309
9523,9523,June 28 2015,DOG,Terrier- X,8,M,TRUE,Staten Island,10301
9524,9524,July 01 2015,DOG,Staffordshire Bull Terrier,10,M,TRUE,Staten Island,NA
9525,9525,July 03 2015,DOG,German Shepherd,10,F,FALSE,Staten Island,10302
9526,9526,July 04 2015,DOG,Golden Retriever,3,M,TRUE,Staten Island,NA
9527,9527,July 04 2015,DOG,American Pitbull Terrier,4,M,TRUE,Staten Island,10312
9528,9528,July 02 2015,DOG,American Pitbull Terrier,7,F,TRUE,Staten Island,10306
9529,9529,July 03 2015,DOG,Mastiff,NA,U,FALSE,Staten Island,NA
9530,9530,July 06 2015,DOG,Pointer,NA,U,FALSE,Staten Island,10304
9531,9531,July 04 2015,DOG,NA,NA,U,FALSE,Staten Island,10303
9532,9532,July 01 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9533,9533,July 07 2015,DOG,Lhasa Apso,8,M,TRUE,Staten Island,NA
9534,9534,July 11 2015,DOG,Australian Cattle,5,M,FALSE,Staten Island,10312
9535,9535,July 06 2015,DOG,Mastiff, Neapolitan,4,M,FALSE,Staten Island,10310
9536,9536,July 09 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9537,9537,July 10 2015,DOG,Yorkshire Terrier,NA,U,FALSE,Staten Island,10312
9538,9538,July 01 2015,DOG,Boerboel,1,M,TRUE,Staten Island,NA
9539,9539,July 13 2015,DOG,Rottweiler,4,F,FALSE,Staten Island,10309
9540,9540,July 10 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9541,9541,July 14 2015,DOG,Maltese,2,M,TRUE,Staten Island,10305
9542,9542,July 09 2015,DOG,Chow Chow,NA,U,FALSE,Staten Island,NA
9543,9543,July 14 2015,DOG,American Pitbull Terrier,7,M,FALSE,Staten Island,10310
9544,9544,July 14 2015,DOG,NA,NA,U,FALSE,Staten Island,10310
9545,9545,July 14 2015,DOG,Puggle,8,M,TRUE,Staten Island,10310
9546,9546,July 17 2015,DOG,Chihuahua,NA,U,FALSE,Staten Island,10304
9547,9547,July 18 2015,DOG,Pomeranian,NA,U,FALSE,Staten Island,10314
9548,9548,July 18 2015,DOG,Terrier,3,M,TRUE,Staten Island,10314
9549,9549,July 18 2015,DOG,Maltese,NA,U,FALSE,Staten Island,NA
9550,9550,July 20 2015,DOG,German Shepherd,7,M,FALSE,Staten Island,NA
9551,9551,July 17 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9552,9552,July 20 2015,DOG,Lab Mix,NA,M,FALSE,Staten Island,10308
9553,9553,July 25 2015,DOG,Yorkshire Terrier,4,M,FALSE,Staten Island,10314
9554,9554,July 19 2015,DOG,Lab Mix,NA,U,FALSE,Staten Island,10305
9555,9555,July 29 2015,DOG,NA,NA,U,FALSE,Staten Island,10301
9556,9556,July 27 2015,DOG,Terrier,NA,U,FALSE,Staten Island,10314
9557,9557,July 28 2015,DOG,Na,5,F,TRUE,Staten Island,10303
9558,9558,July 29 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9559,9559,July 27 2015,DOG,Daschound,NA,U,FALSE,Staten Island,NA
9560,9560,August 02 2015,DOG,Rottweiler/Boxer,4,F,TRUE,Staten Island,10314
9561,9561,August 01 2015,DOG,Terrier,6,M,TRUE,Staten Island,10312
9562,9562,July 27 2015,DOG,Na,2,M,TRUE,Staten Island,10314
9563,9563,August 02 2015,DOG,Shih Tzu,2,F,FALSE,Staten Island,NA
9564,9564,August 05 2015,DOG,Cocker Spaniel,4,M,TRUE,Staten Island,10306
9565,9565,July 25 2015,DOG,NA,NA,U,FALSE,Staten Island,10308
9566,9566,August 05 2015,DOG,Siberian Husky,9,M,TRUE,Staten Island,NA
9567,9567,August 04 2015,DOG,American Pitbull Terrier,2,M,FALSE,Staten Island,10307
9568,9568,August 09 2015,DOG,American Pitbull Terrier Mix,2,M,FALSE,Staten Island,10314
9569,9569,August 09 2015,DOG,NA,NA,U,FALSE,Staten Island,10302
9570,9570,August 07 2015,DOG,Malshi,1,F,FALSE,Staten Island,10312
9571,9571,July 30 2015,DOG,American Pitbull Terrier Mix,1,F,FALSE,Staten Island,10308
9572,9572,August 11 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9573,9573,August 02 2015,DOG,Boxer,5,M,FALSE,Staten Island,10312
9574,9574,August 15 2015,DOG,Shih Tzu,NA,U,FALSE,Staten Island,10308
9575,9575,August 13 2015,DOG,Bichon/Poodle Mix,5,U,FALSE,Staten Island,10309
9576,9576,August 15 2015,DOG,Old English Mastiff,4,M,FALSE,Staten Island,NA
9577,9577,August 17 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9578,9578,August 24 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9579,9579,August 19 2015,DOG,Yorkie/Maltese/Shih Tzu,7,M,FALSE,Staten Island,NA
9580,9580,August 19 2015,DOG,Na,NA,M,FALSE,Staten Island,10304
9581,9581,August 21 2015,DOG,Cocker Spaniel/Flat Coated Retriever/Chatham Hill,3,M,TRUE,Staten Island,10309
9582,9582,August 27 2015,DOG,Doberman Pinscher,1,M,FALSE,Staten Island,10304
9583,9583,August 30 2015,DOG,Cocker Span/ Poodle X,3,M,FALSE,Staten Island,10314
9584,9584,August 30 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9585,9585,August 28 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9586,9586,September 01 2015,DOG,Poodle,NA,U,FALSE,Staten Island,10307
9587,9587,September 01 2015,DOG,Shih Tzu,8,M,FALSE,Staten Island,10312
9588,9588,August 11 2015,DOG,Na,NA,U,FALSE,Staten Island,NA
9589,9589,September 03 2015,DOG,American Pitbull Terrier,7,F,TRUE,Staten Island,10306
9590,9590,August 28 2015,DOG,Chihuahua Mix,3,M,TRUE,Staten Island,10306
9591,9591,September 06 2015,DOG,Yorkshire Terrier,12,M,TRUE,Staten Island,10306
9592,9592,September 06 2015,DOG,Labrador Retriever,NA,U,FALSE,Staten Island,NA
9593,9593,September 07 2015,DOG,Yorkshire Terrier,7,M,TRUE,Staten Island,10309
9594,9594,September 11 2015,DOG,Shepherd,1,F,TRUE,Staten Island,10314
9595,9595,September 11 2015,DOG,Jack Russell Terrier,7,M,TRUE,Staten Island,10305
9596,9596,September 10 2015,DOG,Mixed Breed,5,F,TRUE,Staten Island,NA
9597,9597,September 15 2015,DOG,Na,NA,M,FALSE,Staten Island,10305
9598,9598,September 17 2015,DOG,Daschound,7,M,TRUE,Staten Island,10314
9599,9599,September 18 2015,DOG,Poodle,10,M,TRUE,Staten Island,NA
9600,9600,September 18 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10302
9601,9601,September 20 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9602,9602,September 21 2015,DOG,Labradoodle,4,M,TRUE,Staten Island,NA
9603,9603,September 21 2015,DOG,Shih Tzu,NA,U,FALSE,Staten Island,NA
9604,9604,September 17 2015,DOG,Dachshund,13,F,TRUE,Staten Island,10310
9605,9605,September 19 2015,DOG,American Pitbull Terrier Mix,3,F,FALSE,Staten Island,10302
9606,9606,September 23 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10304
9607,9607,September 27 2015,DOG,American Pitbull Terrier Mix,5,M,FALSE,Staten Island,10308
9608,9608,September 27 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9609,9609,September 27 2015,DOG,Chihuahua,10,F,TRUE,Staten Island,10307
9610,9610,September 28 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10301
9611,9611,September 09 2015,DOG,Cocker Spaniel,NA,U,FALSE,Staten Island,NA
9612,9612,September 29 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10310
9613,9613,October 06 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9614,9614,October 03 2015,DOG,Lab Mix,NA,M,TRUE,Staten Island,10306
9615,9615,October 07 2015,DOG,Dachshund,5,M,FALSE,Staten Island,10309
9616,9616,October 08 2015,DOG,American Pitbull Terrier,3,F,FALSE,Staten Island,10302
9617,9617,October 09 2015,DOG,Shih Tzu,2,M,FALSE,Staten Island,10314
9618,9618,October 12 2015,DOG,American Pitbull Terrier,9,M,FALSE,Staten Island,10310
9619,9619,April 22 2015,DOG,French Bulldog,NA,U,FALSE,Staten Island,NA
9620,9620,October 12 2015,DOG,American Pitbull Terrier,9,M,FALSE,Staten Island,10310
9621,9621,October 13 2015,DOG,Staffordshire Bull Terrier,3,M,TRUE,Staten Island,10301
9622,9622,October 17 2015,DOG,Doberman Pinscher,3,M,FALSE,Staten Island,10304
9623,9623,October 19 2015,DOG,Boston Terrier,NA,U,FALSE,Staten Island,NA
9624,9624,October 22 2015,DOG,NA,NA,U,FALSE,Staten Island,10301
9625,9625,October 22 2015,DOG,Rottweiler/Sib Husky,4,M,FALSE,Staten Island,10303
9626,9626,October 26 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10305
9627,9627,October 26 2015,DOG,American Pitbull Terrier,5,M,TRUE,Staten Island,10312
9628,9628,October 21 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10314
9629,9629,October 12 2015,DOG,Beagle Mix,2,F,FALSE,Staten Island,10305
9630,9630,October 28 2015,DOG,Chihuahua,1,F,FALSE,Staten Island,10306
9631,9631,October 14 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9632,9632,October 27 2015,DOG,Chihuahua Mix,4,M,TRUE,Staten Island,10314
9633,9633,November 03 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10310
9634,9634,November 04 2015,DOG,Maltese,6,F,FALSE,Staten Island,10301
9635,9635,November 04 2015,DOG,American Staffordshire Terrier,4.6,M,TRUE,Staten Island,10309
9636,9636,October 30 2015,DOG,Chihuahua,NA,F,TRUE,Staten Island,10312
9637,9637,November 01 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
9638,9638,November 06 2015,DOG,Rottweiler/ Shepherd,2,M,TRUE,Staten Island,10312
9639,9639,October 29 2015,DOG,English Bulldog,2,M,TRUE,Staten Island,10306
9640,9640,November 05 2015,DOG,Chow Chow,7,M,FALSE,Staten Island,10312
9641,9641,November 07 2015,DOG,Boxer,NA,U,FALSE,Staten Island,NA
9642,9642,November 12 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10301
9643,9643,November 12 2015,DOG,Yorkshire Terrier,1,F,FALSE,Staten Island,10302
9644,9644,November 12 2015,DOG,Maltese,NA,U,FALSE,Staten Island,10309
9645,9645,November 13 2015,DOG,Maltese,NA,U,FALSE,Staten Island,10310
9646,9646,November 13 2015,DOG,American Pitbull Terrier,3,M,TRUE,Staten Island,10301
9647,9647,November 16 2015,DOG,Na,3,M,TRUE,Staten Island,NA
9648,9648,November 17 2015,DOG,Maltese,NA,M,FALSE,Staten Island,10310
9649,9649,November 16 2015,DOG,Chihuahua,NA,M,FALSE,Staten Island,10314
9650,9650,November 21 2015,DOG,Na,NA,U,FALSE,Staten Island,10304
9651,9651,November 21 2015,DOG,Na,8,M,TRUE,Staten Island,NA
9652,9652,November 06 2015,DOG,Pit Bull/Boxer Mix,5,M,FALSE,Staten Island,10302
9653,9653,November 12 2015,DOG,Chihuahua,6,F,TRUE,Staten Island,10301
9654,9654,November 25 2015,DOG,Na,5,M,TRUE,Staten Island,NA
9655,9655,October 24 2015,DOG,Collie,NA,U,FALSE,Staten Island,NA
9656,9656,October 31 2015,DOG,Shih Tzu,4,M,TRUE,Staten Island,10304
9657,9657,December 05 2015,DOG,Labrador Retriever,NA,U,FALSE,Staten Island,NA
9658,9658,November 30 2015,DOG,Akita,NA,M,FALSE,Staten Island,NA
9659,9659,December 07 2015,DOG,Lab Mix,0.167,F,TRUE,Staten Island,10309
9660,9660,November 28 2015,DOG,Pomeranian,5,M,TRUE,Staten Island,10314
9661,9661,November 18 2015,DOG,NA,NA,U,FALSE,Staten Island,NA
9662,9662,December 08 2015,DOG,Shiba Inu,NA,U,FALSE,Staten Island,10305
9663,9663,December 09 2015,DOG,Shih Tzu,NA,U,FALSE,Staten Island,10303
9664,9664,December 10 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Staten Island,10302
9665,9665,December 14 2015,DOG,American Pitbull Terrier,1,F,FALSE,Staten Island,NA
